index,gbifTaxonKey,scientificName,totalImages
4780,3089214,Baccharis aliena (Spreng.) Joch.Müll.,20
4781,3089995,Inulopsis scaposa (DC.) O.Hoffm.,19
4782,3090113,Wunderlichia azulensis Maguire & G.M.Barroso,20
4783,3090114,Wunderlichia mirabilis Riedel ex Baker,20
4784,3090226,Chaptalia martii (Baker) Zardini,12
4785,3090309,Chaptalia integerrima (Vell.) Burkhardt,20
4786,3090320,Chaptalia exscapa (Pers.) Baker,20
4787,3090326,Trichogoniopsis podocarpa (DC.) R.M.King & H.Rob.,19
4788,3091470,Calyptocarpus brasiliensis (Nees & Mart.) B.L.Turner,20
4789,3092316,Melanthera latifolia (Gardner) Cabrera,20
4790,3092691,Soliva sessilis Ruiz & Pav.,20
4791,3092852,Spilanthes nervosa Chodat,17
4792,3092873,Spilanthes urens Jacq.,20
4793,3093702,Hypochaeris radicata L.,20
4794,3093791,Hypochaeris lutea (Vell.) Britton,20
4795,3093899,Hypochaeris albiflora (Kuntze) Azevêdo-Gonç. & Matzenb.,20
4796,3093911,Hypochaeris glabra L.,20
4797,3094599,Adenostemma involucratum R.M.King & H.Rob.,19
4798,3094787,Platypodanthera melissifolia (DC.) R.M.King & H.Rob.,14
4799,3095347,Austroeupatorium silphiifolium (Mart.) R.M.King & H.Rob.,15
4800,3096826,Barrosoa atlantica R.M.King & H.Rob.,15
4801,3098155,Praxelis capillaris (DC.) Sch.Bip.,20
4802,3098250,Conocliniopsis prasiifolia (DC.) R.M.King & H.Rob.,7
4803,3098459,Stilpnopappus pantanalensis H.Rob.,20
4804,3098763,Litothamnus ellipticus R.M.King & H.Rob.,16
4805,3098912,Cosmos bipinnatus Cav.,20
4806,3098932,Cosmos caudatus Kunth,20
4807,3098951,Cosmos sulphureus Cav.,20
4808,3099300,"Stylotrichium glomeratum Bautista, Rodr.Oubiña & S.Ortiz",6
4809,3099680,Vernonia helophila Mart. ex DC.,17
4810,3099738,Lepidaploa canescens (Kunth) H.Rob.,20
4811,3099809,Lepidaploa araripensis (Gardner) H.Rob.,16
4812,3099867,Lepidaploa aurea (Mart. ex DC.) H.Rob.,20
4813,3099884,Vernonia edmundoi G.M.Barroso,6
4814,3100375,Acanthospermum hispidum DC.,20
4815,3101011,Pseudognaphalium gaudichaudianum (DC.) Anderb.,20
4816,3102871,Xerochrysum bracteatum (Vent.) Tzvelev,20
4817,3103158,Gamochaeta americana (Mill.) Wedd.,20
4818,3103180,Gamochaeta antillana (Urb.) Anderb.,20
4819,3103209,Gamochaeta purpurea (L.) Cabrera,20
4820,3104023,Porophyllum obscurum (Spreng.) DC.,20
4821,3105782,Sonchus asper (L.) Hill,20
4822,3106781,Senecio stigophlebius Baker,17
4823,3107775,Senecio heterotrichius DC.,20
4824,3107780,Senecio brasiliensis (Spreng.) Less.,20
4825,3108093,Senecio westermanii Dusén,13
4826,3108411,Senecio langei Malme,18
4827,3108650,Senecio oleosus Vell.,18
4828,3109072,Senecio lanifer Mart. ex C.Jeffrey,20
4829,3110247,Noticastrum hatschbachii Zardini,20
4830,3110293,Facelis retusa (Lam.) Sch.Bip.,20
4831,3110510,Vernonanthura almedae (H.Rob.) H.Rob.,20
4832,3110524,Vernonanthura puberula (Less.) H.Rob.,18
4833,3111603,Leptostelma maxima D.Don,20
4834,3111622,Bahianthus viscosus (Spreng.) R.M.King & H.Rob.,20
4835,3112801,Cirsium vulgare (Savi) Ten.,20
4836,3113868,Ageratina dendroides (Spreng.) R.M.King & H.Rob.,20
4837,3115620,Heterocondylus alatus (Vell.) R.M.King & H.Rob.,20
4838,3115671,Stenachaenium megapotamicum (Spreng.) Baker,20
4839,3116842,Sphagneticola trilobata (L.) Pruski,20
4840,3117775,Lessingianthus tomentellus (Mart. ex DC.) H.Rob.,19
4841,3117777,Lessingianthus erythrophilus (DC.) H.Rob.,19
4842,3117844,Lessingianthus ligulifolius (Mart. ex DC.) H.Rob.,17
4843,3117869,Lessingianthus venosissimus (Sch.Bip. ex Baker) H.Rob.,19
4844,3117885,Lessingianthus warmingianus (Baker) H.Rob.,20
4845,3117917,Lepidaploa sororia (DC.) H.Rob.,18
4846,3118721,Egletes viscosa (L.) Less.,20
4847,3119658,Orthopappus angustifolius (Sw.) Gleason,20
4848,3119829,Apopyros warmingii (Baker) G.L.Nesom,16
4849,3120060,Achillea millefolium L.,20
4850,3121319,Artemisia absinthium L.,20
4851,3123755,Strophopappus glomeratus (Gardner) R.Esteves,18
4852,3123759,Strophopappus speciosus (Less.) R.Esteves,15
4853,3124011,Vernonanthura discolor (Spreng.) H.Rob.,20
4854,3124023,Vernonanthura petiolaris (DC.) H.Rob.,13
4855,3124084,Lepidaploa chamissonis (Less.) H.Rob.,20
4856,3124152,Vernonanthura brasiliana (L.) H.Rob.,20
4857,3124156,Vernonanthura divaricata (Spreng.) H.Rob.,14
4858,3124394,Vernonia polysphaera Baker,16
4859,3124514,Lepidaploa rufogrisea (A.St.-Hil.) H.Rob.,19
4860,3124546,Chrysolaena platensis (Spreng.) H.Rob.,20
4861,3124808,Lessingianthus exiguus (Cabrera) H.Rob.,14
4862,3124828,Cyrtocymura scorpioides (Lam.) H.Rob.,20
4863,3124854,Vernonanthura cuneifolia (Gardner) H.Rob.,20
4864,3125182,Lepidaploa remotiflora (Rich.) H.Rob.,20
4865,3125184,Lessingianthus rubricaulis (Bonpl.) H.Rob.,20
4866,3125438,Ichthyothere connata S.F.Blake,18
4867,3125679,Stevia cinerascens Sch.Bip. ex Baker,18
4868,3125901,Sigesbeckia orientalis L.,20
4869,3126538,Ayapana amygdalina (Lam.) R.M.King & H.Rob.,20
4870,3129169,Baccharis minutiflora Mart. ex Baker,19
4871,3129176,Baccharis dracunculifolia DC.,20
4872,3129241,Baccharis reticularia DC.,18
4873,3129265,Baccharis trimera (Less.) DC.,20
4874,3129361,Baccharis conyzoides (Less.) DC.,20
4875,3129384,Baccharis rufidula (Spreng.) Joch.Müll.,19
4876,3129397,Baccharis oreophila Malme,20
4877,3129459,Baccharis pauciflosculosa DC.,18
4878,3129512,Baccharis caprariifolia DC.,20
4879,3129516,Baccharis calvescens DC.,20
4880,3129545,Baccharis genistelloides (Lam.) Pers.,20
4881,3129556,Baccharis subtropicalis G.Heiden,20
4882,3129567,Baccharis anomala DC.,20
4883,3129570,Baccharis articulata (Lam.) Pers.,20
4884,3129577,Baccharis junciformis DC.,20
4885,3129615,Baccharis cinerea DC.,20
4886,3129674,Baccharis sagittalis (Less.) DC.,20
4887,3129770,Baccharis erioclada DC.,20
4888,3129784,Baccharis alleluia A.S.Oliveira & Deble,18
4889,3129789,Baccharis trilobata A.S.Oliveira & Marchiori,19
4890,3129794,Baccharis pentaptera (Less.) DC.,20
4891,3129847,Baccharis reticulata (Ruiz & Pav.) Pers.,18
4892,3129869,Baccharis uncinella DC.,20
4893,3129897,Baccharis milleflora (Less.) DC.,20
4894,3129911,Baccharis retusa DC.,20
4895,3129941,Baccharis oxyodonta DC.,20
4896,3129950,Baccharis dentata (Vell.) G.M.Barroso,19
4897,3129960,Baccharis crispa Spreng.,20
4898,3129964,Baccharis semiserrata DC.,20
4899,3130312,Dimerostemma vestitum (Baker) S.F.Blake,20
4900,3130315,Dimerostemma brasilianum Cass.,19
4901,3130433,Cyrtocymura mattos-silvae (H.Rob.) H.Rob.,14
4902,3130610,Chrysolaena flexuosa (Sims) H.Rob.,20
4903,3130696,Graphistylis organensis (Casar.) B.Nord.,18
4904,3130703,Senecio itatiaiae Dusén,19
4905,3130899,Gymnanthemum amygdalinum (Delile) Sch.Bip. ex Walp.,20
4906,3132457,Erechtites hieraciifolius (L.) Raf. ex DC.,20
4907,3133444,Cololobus longiangustatus (G.M.Barroso) H.Rob.,20
4908,3133605,Eremanthus mollis Sch.Bip.,20
4909,3133634,Eremanthus incanus (Less.) Less.,18
4910,3133658,Eremanthus uniflorus Mac Leish & H.Schumach.,19
4911,3133927,Coreopsis grandiflora Hogg ex Sweet,20
4912,3133938,Coreopsis lanceolata L.,20
4913,3133950,Coreopsis tinctoria Nutt.,20
4914,3136656,Hieracium commersonii Monnier,20
4915,3137405,Holocheilus illustris (Vell.) Cabrera,14
4916,3137723,Paralychnophora reflexoauriculata (G.M.Barroso) MacLeish,17
4917,3139542,Achyrocline albicans Griseb.,13
4918,3139573,Achyrocline arrojadoana Mattf.,14
4919,3140756,Riencourtia oblongifolia Gardner,12
4920,3141824,Stomatanthes corumbensis (B.L.Rob.) H.Rob.,18
4921,3142057,Chresta angustifolia Gardner,20
4922,3142072,Chresta harleyi H.Rob.,15
4923,3142080,Chresta sphaerocephala DC.,20
4924,3142085,Chresta exsucca DC.,20
4925,3142090,Chresta speciosa Gardner,20
4926,3142099,Chresta curumbensis (Philipson) H.Rob.,20
4927,3142398,Campuloclinium macrocephalum (Less.) DC.,20
4928,3142447,Austroeupatorium rosmarinaceum (Cabrera & Vittet) R.M.King & H.Rob.,9
4929,3142463,Disynaphia ligulifolia (Hook. & Arn.) R.M.King & H.Rob.,15
4930,3142471,Raulinoreitzia leptophlebia (B.L.Rob.) R.M.King & H.Rob.,19
4931,3142539,Symphyopappus casarettoi B.L.Rob.,20
4932,3142668,Heterocondylus vitalbae (DC.) R.M.King & H.Rob.,20
4933,3142713,Symphyopappus compressus (Gardner) B.L.Rob.,17
4934,3142721,Vittetia orbiculata (DC.) R.M.King & H.Rob.,19
4935,3142766,Chromolaena pedunculosa (Hook. & Arn.) R.M.King & H.Rob.,20
4936,3142867,Austroeupatorium picturatum (Malme) R.M.King & H.Rob.,20
4937,3142891,Disynaphia spathulata (Hook. & Arn.) R.M.King & H.Rob.,20
4938,3142897,Raulinoreitzia tremula (Hook. & Arn.) R.M.King & H.Rob.,20
4939,3144137,Mutisia campanulata Less.,20
4940,3144165,Mutisia coccinea var. dealbata (Less.) Cabrera,20
4941,3145214,Silybum marianum (L.) Gaertn.,20
4942,3146167,Richterago radiata (Vell.) Roque,17
4943,3147454,Calea marginata S.F.Blake,15
4944,3147462,Calea villosa Sch.Bip. ex Baker,20
4945,3147474,Calea uniflora Less.,20
4946,3147481,Calea polycephala (Baker) H.Rob.,16
4947,3147500,Calea hatschbachii Pruski & D.J.N.Hind,19
4948,3147617,Calea triantha (Vell.) Pruski,20
4949,3147621,Calea parvifolia (DC.) Baker,20
4950,3147650,Calea abbreviata Pruski & Urbatsch,6
4951,3148205,Verbesina glabrata Hook. & Arn.,20
4952,3150239,Pseudobrickellia brasiliensis (Spreng.) R.M.King & H.Rob.,19
4953,3150254,Pseudogynoxys cabrerae H.Rob. & Cuatrec.,18
4954,3150256,Pseudogynoxys chenopodioides (Kunth) Cabrera,20
4955,3151271,Chionolaena phylicoides (Gardner) Baker,20
4956,3152036,Muntingia calabura L.,20
4957,3152065,Triumfetta bogotensis DC.,19
4958,3152070,Triumfetta bartramia L.,10
4959,3152072,Triumfetta semitriloba Jacq.,20
4960,3152085,Corchorus hirtus L.,20
4961,3152195,Guazuma ulmifolia Lam.,20
4962,3152205,Theobroma cacao L.,20
4963,3152226,Bombax ceiba L.,20
4964,3152232,Quararibea turbinata (Sw.) Poir.,20
4965,3152240,Ochroma pyramidale (Cav.) Urb.,20
4966,3152268,Malvastrum coromandelianum (L.) Garcke,20
4967,3152300,Wissadula amplissima (L.) R.E.Fr.,20
4968,3152508,Rhynchosida physocalyx (A.Gray) Fryxell,20
4969,3152555,Hibiscus mutabilis L.,20
4970,3152583,Hibiscus syriacus L.,20
4971,3152591,Hibiscus bifurcatus Cav.,20
4972,3152595,Hibiscus radiatus Cav.,16
4973,3152661,Gossypium hirsutum L.,20
4974,3152666,Gossypium barbadense L.,20
4975,3152775,Malvaviscus arboreus Cav.,20
4976,3152776,Malvaviscus penduliflorus Moc. & Sessé ex DC.,20
4977,3152795,Thespesia populnea (L.) Sol. ex Corrêa,20
4978,3152803,Sidastrum paniculatum (L.) Fryxell,20
4979,3152846,Virola sebifera Aubl.,20
4980,3152847,Virola calophylla (Spruce) Warb.,20
4981,3152848,Virola surinamensis (Rol. ex Rottb.) Warb.,20
4982,3153276,Magnolia ovata (A.St.-Hil.) Spreng.,20
4983,3154786,Oxandra martiana (Schltdl.) R.E.Fr.,20
4984,3155622,Guatteria foliosa Benth.,20
4985,3155630,Guatteria sellowiana Schltdl.,20
4986,3155650,Guatteria inundata Mart.,20
4987,3155689,Guatteria pogonopus Mart.,18
4988,3155715,Guatteria macropus Mart.,14
4989,3155737,Guatteria maypurensis Kunth,18
4990,3155772,Guatteria punctata (Aubl.) R.A.Howard,20
4991,3155788,Guatteria citriodora Ducke,20
4992,3155791,Guatteria scytophylla Diels,20
4993,3155818,Guatteria guianensis (Aubl.) R.E.Fr.,20
4994,3155933,Guatteria tomentosa Rusby,20
4995,3155952,Guatteria latifolia (Mart.) R.E.Fr.,19
4996,3156884,Anaxagorea brevipes Benth.,20
4997,3156936,Bocageopsis multiflora (Mart.) R.E.Fr.,20
4998,3157107,Xylopia frutescens Aubl.,20
4999,3157121,Xylopia ochrantha Mart.,19
5000,3157191,Xylopia benthamii R.E.Fr.,20
5001,3157274,Xylopia langsdorfiana A.St.-Hil. & Tul.,19
5002,3157276,Xylopia emarginata Mart.,20
5003,3157532,Duguetia chrysocarpa Maas,18
5004,3157605,Duguetia furfuracea (A.St.-Hil.) Saff.,20
5005,3157798,Unonopsis guatterioides (A.DC.) R.E.Fr.,20
5006,3158200,Pseudoxandra spiritus-sancti Maas,20
5007,3158208,Pseudoxandra bahiensis Maas,16
5008,3167003,Triodanis perfoliata (L.) Nieuwl.,20
5009,3168467,Siphocampylus fluminensis (Vell.) E.Wimm.,20
5010,3168481,Siphocampylus betulifolius (Cham.) G.Don,20
5011,3168546,Siphocampylus lycioides (Cham.) G.Don,14
5012,3168771,Siphocampylus umbellatus (Kunth) G.Don,20
5013,3168801,Siphocampylus verticillatus (Cham.) G.Don,20
5014,3168845,Siphocampylus imbricatus (Cham.) G.Don,20
5015,3168943,Hippobroma longiflora (L.) G.Don,20
5016,3169418,Myrsine coriacea (Sw.) R.Br. ex Roem. & Schult.,19
5017,3169446,Myrsine guianensis (Aubl.) Kuntze,20
5018,3169659,Mandevilla hirsuta (Rich.) K.Schum.,20
5019,3169679,Hancornia speciosa Gomes,20
5020,3169756,Nerium oleander L.,20
5021,3169830,Catharanthus roseus (L.) G.Don,20
5022,3169836,Allamanda cathartica L.,20
5023,3169838,Allamanda schottii Pohl,20
5024,3170029,Voyria aphylla (Jacq.) Pers.,20
5025,3170241,Asclepias curassavica L.,20
5026,3170535,Ibatia maritima (Jacq.) Decne.,20
5027,3170562,Acicarpha tribuloides Juss.,20
5028,3170823,Paulownia tomentosa (Thunb.) Steud.,20
5029,3170862,Scrophularia peregrina L.,20
5030,3171751,Stemodia verticillata (Mill.) Hassl.,20
5031,3171840,Ruellia simplex C.Wright,20
5032,3171890,Lindernia crustacea (L.) F.Muell.,16
5033,3172014,Mecardonia procumbens (Mill.) Small,20
5034,3172057,Veronica serpyllifolia L.,20
5035,3172126,Calceolaria tripartita Ruiz & Pav.,20
5036,3172270,Jasminum fluminense Vell.,20
5037,3172272,Jasminum mesnyi Hance,20
5038,3172403,Utricularia amethystina Salzm. ex A.St.-Hil. & Girard,20
5039,3172407,Utricularia gibba L.,20
5040,3172419,Utricularia subulata L.,20
5041,3172490,Tecomaria capensis (Thunb.) Spach,20
5042,3172499,Jacaranda mimosifolia D.Don,20
5043,3172537,Tabebuia rosea (Bertol.) Bertero ex A.DC.,20
5044,3172569,Pyrostegia venusta (Ker Gawl.) Miers,20
5045,3172589,Amphilophium paniculatum (L.) Kunth,20
5046,3172592,Podranea ricasoliana (Tanfani) Sprague,20
5047,3172622,Sesamum indicum L.,20
5048,3172881,Episcia cupreata (Hook.fil.) Hanst.,20
5049,3172936,Eranthemum pulchellum Andrews,20
5050,3173082,Justicia comata (L.) Lam.,18
5051,3173122,Justicia brandegeeana Wassh. & L.B.Sm.,20
5052,3173128,Barleria cristata L.,20
5053,3173133,Pseuderanthemum carruthersii (Seem.) Guillaumin,20
5054,3173196,Hypoestes phyllostachya Baker,20
5055,3173254,Asystasia gangetica (L.) T.Anderson,20
5056,3173480,Melaleuca salicina Craven,20
5057,3173903,Myrcia variabilis DC.,20
5058,3173921,Myrcia deflexa (Poir.) DC.,20
5059,3173929,Myrcia tenuivenosa Kiaersk.,18
5060,3173954,Myrcia selloi (Spreng.) N.Silveira,20
5061,3173979,Myrcia inaequiloba (DC.) Lemée,19
5062,3174015,Myrcia hartwegiana (O.Berg) Kiaersk.,20
5063,3174058,Myrcia polyantha DC.,6
5064,3174074,Myrcia hexasticha Kiaersk.,17
5065,3174076,Myrcia anceps (Spreng.) O.Berg,20
5066,3174089,Myrcia fenzliana O.Berg,20
5067,3174095,Myrcia heringii D.Legrand,15
5068,3174105,Myrcia grandifolia Cambess.,18
5069,3174126,Myrcia sylvatica (G.Mey.) DC.,20
5070,3174136,Myrcia littoralis DC.,16
5071,3174137,Myrcia fenestrata DC.,19
5072,3174147,Myrcia uberavensis O.Berg,15
5073,3174231,Myrcia plusiantha Kiaersk.,19
5074,3174234,Myrcia brasiliensis Kiaersk.,20
5075,3174239,Myrcia lasiantha Mart. ex DC.,19
5076,3174270,Myrcia vittoriana Kiaersk.,19
5077,3174283,Myrcia tortuosa (O.Berg) N.Silveira,17
5078,3174341,Myrcia hatschbachii D.Legrand,15
5079,3174383,Myrcia crocea Kiaersk.,16
5080,3174410,Myrcia retorta Cambess.,18
5081,3174416,Myrcia tomentosa (Aubl.) DC.,20
5082,3174487,Myrcia bracteata (Rich.) DC.,20
5083,3174554,Myrcia reticulosa Miq.,13
5084,3174595,Myrcia saxatilis (Amshoff) McVaugh,20
5085,3174637,Myrcia aethusa (O.Berg) N.Silveira,20
5086,3174674,Myrcia pubipetala Miq.,20
5087,3174686,Myrcia eumecephylla (O.Berg) Nied.,19
5088,3174855,Myrcia oleifolia Cambess.,18
5089,3174889,Myrcia dichrophylla D.Legrand,13
5090,3174896,Myrcia pubiflora DC.,13
5091,3174904,Myrcia oblongata DC.,20
5092,3174914,Myrcia isaiana G.M.Barroso & Peixoto,18
5093,3175051,Myrcia tenuifolia (O.Berg) Sobral,16
5094,3175074,Myrcia multiflora (Lam.) DC.,20
5095,3175129,Myrcia thyrsoidea O.Berg,18
5096,3175130,Myrcia pubescens DC.,17
5097,3175142,Myrcia florida Lem.,18
5098,3175214,Myrcia insularis Gardner,20
5099,3175237,Myrcia morroqueimadensis Kiaersk.,5
5100,3175286,Myrcia intonsa (Mc Vaugh) B.Holst,10
5101,3175288,Myrcia eriocalyx DC.,20
5102,3175312,Myrcia bicolor Kiaersk.,16
5103,3175434,Myrrhinium atropurpureum Schott,20
5104,3176197,Eucalyptus camaldulensis Dehn.,20
5105,3176422,Eucalyptus benthamii Maiden & Cambage,17
5106,3176719,Eucalyptus tereticornis Sm.,20
5107,3176743,Eucalyptus robusta Sm.,20
5108,3176787,Eucalyptus globulus Labill.,20
5109,3177112,Eucalyptus viminalis Labill.,20
5110,3177175,Eucalyptus smithii F.Muell. ex R.T.Baker,20
5111,3177623,Calycolpus legrandii Mattos,9
5112,3180085,Myrtus communis L.,20
5113,3180880,Campomanesia aromatica (Aubl.) Griseb.,20
5114,3180896,Campomanesia simulans M.L.Kawas.,18
5115,3180897,Campomanesia anemonea Landrum,9
5116,3180909,Campomanesia aurea O.Berg,20
5117,3180919,Campomanesia guaviroba (DC.) Kiaersk.,20
5118,3180967,Campomanesia velutina (Cambess.) O.Berg,20
5119,3180974,Campomanesia hirsuta Gardner,20
5120,3180975,Campomanesia laurifolia Gardner,20
5121,3180981,Campomanesia pubescens (DC.) O.Berg,20
5122,3181043,Campomanesia ilhoensis Mattos,17
5123,3181047,Campomanesia grandiflora (Aubl.) Sagot,20
5124,3181051,Campomanesia reitziana D.Legrand,20
5125,3181064,Campomanesia xanthocarpa (Mart.) O.Berg,20
5126,3181076,Campomanesia neriiflora (O.Berg) Nied.,20
5127,3181106,Campomanesia guazumifolia (Cambess.) O.Berg,20
5128,3181127,Campomanesia phaea (O.Berg) Landrum,20
5129,3181140,Siphoneugena dussii (Krug & Urb.) Proença,20
5130,3181143,Siphoneugena guilfoyleiana Proença,16
5131,3181184,Siphoneugena reitzii D.Legrand,19
5132,3181977,Feijoa sellowiana (O.Berg) O.Berg,20
5133,3183002,Syzygium aromaticum (L.) Merr. & L.M.Perry,20
5134,3183534,Syzygium jambos (L.) Alston,20
5135,3184108,Syzygium paniculatum Gaertn.,20
5136,3184509,Syzygium malaccense (L.) Merr. & L.M.Perry,20
5137,3185111,Accara elegans (DC.) Landrum,19
5138,3185527,Myrceugenia campestris (DC.) D.Legrand & Kausel,17
5139,3185535,Myrceugenia scutellata D.Legrand,18
5140,3185585,Myrceugenia glaucescens (Cambess.) D.Legrand & Kausel,20
5141,3185639,Myrceugenia ovata var. nannophylla (Burret) Landrum,20
5142,3185653,Myrceugenia acutata D.Legrand,19
5143,3185702,Myrceugenia myrcioides (Cambessèdes) O.Berg,20
5144,3185734,Myrceugenia gertii Landrum,16
5145,3185761,Myrceugenia oxysepala (Burret) D.Legrand & Kausel,14
5146,3185766,Myrceugenia acutiflora (Kiaersk.) D.Legrand & Kausel,16
5147,3185795,Myrceugenia alpigena (A.DC.) Landrum,20
5148,3185852,Myrceugenia miersiana (Gardner) D.Legrand & Kausel,19
5149,3186353,Myrcia lenheirensis Kiaersk.,20
5150,3186408,Myrciaria cuspidata O.Berg,20
5151,3186435,Myrciaria ferruginea O.Berg,17
5152,3186479,Myrciaria glazioviana (Kiaersk.) G.M.Barroso ex Sobral,20
5153,3186487,Myrciaria pilosa Sobral & Couto,5
5154,3186938,Neomitranthes obscura (DC.) N.Silveira,20
5155,3186953,Neomitranthes obtusa Sobral & Zambom,11
5156,3187875,Blepharocalyx salicifolius (Kunth) O.Berg,20
5157,3188155,Myrcianthes gigantea (D.Legrand) D.Legrand,20
5158,3188340,Chamelaucium uncinatum Schauer,20
5159,3188507,Medinilla magnifica Lindl.,20
5160,3188525,Nepsera aquatica (Aubl.) Naudin,20
5161,3188559,Miconia affinis DC.,20
5162,3188562,Miconia prasina (Sw.) DC.,20
5163,3188564,Miconia racemosa (Aubl.) DC.,20
5164,3188577,Miconia mirabilis (Aubl.) L.O.Williams,20
5165,3188581,Miconia rubiginosa (Bonpl.) DC.,20
5166,3188582,Miconia lanata (DC.) Triana,13
5167,3188585,Miconia calvescens DC.,20
5168,3188616,Acisanthera quadrata Pers.,10
5169,3188642,Clidemia hirta (L.) D.Don,15
5170,3188645,Clidemia strigillosa (Sw.) DC.,13
5171,3188717,Ammannia latifolia L.,20
5172,3188725,Lagerstroemia indica L.,20
5173,3188747,Lythrum hyssopifolia L.,20
5174,3188811,Oenothera mollissima L.,20
5175,3189394,Terminalia catappa L.,20
5176,3189462,Hypericum mutilum L.,20
5177,3189718,Plantago australis Lam.,20
5178,3189767,Plantago major L.,20
5179,3189815,Aesculus hippocastanum L.,20
5180,3189846,Acer platanoides L.,20
5181,3189935,Cardiospermum grandiflorum Sw.,20
5182,3189939,Cardiospermum halicacabum L.,20
5183,3189949,Paullinia cupana Kunth,20
5184,3189950,Paullinia pinnata L.,20
5185,3190157,Citrus medica L.,20
5186,3190172,Citrus reticulata Blanco,20
5187,3190382,Ruta graveolens L.,20
5188,3190474,Azadirachta indica A.Juss.,20
5189,3190500,Guarea guidonia (L.) Sleumer,20
5190,3190513,Carapa guianensis Aubl.,20
5191,3190595,Spondias dulcis Parkinson,20
5192,3190598,Spondias purpurea L.,20
5193,3190647,Quassia amara L.,20
5194,3190741,Drosera graomogolensis T.Silva,20
5195,3190885,Drosera spiralis St.Hil.,20
5196,3190924,Drosera brevifolia Pursh,20
5197,3190957,Drosera villosa St.Hil.,20
5198,3190971,Drosera capillaris Poir.,20
5199,3190982,Drosera hirtella St.Hil.,20
5200,3191024,Drosera communis St.Hil.,20
5201,3191049,Drosera tentaculata Rivadavia,20
5202,3191157,Drosera intermedia Hayne,20
5203,3191221,Drosera montana St.Hil.,20
5204,3191325,Stigmaphyllon bannisterioides (L.) C.E.Andersson,20
5205,3191336,Bunchosia glandulifera (Jacq.) Kunth,20
